,Org ID,Building Snapshot Field name,Building snapshot extra data field key,Bluesky table name,Bluesky Field Name,Data Source,,Multiple Tax Lot data source
1,20,,Building Description (OPA),Tax,extra_data,CBL,Building Description (OPA) and Building Description OPA -- same field? YES,
1,20,,Building Description OPA,Tax,extra_data/Building Description (OPA),CBL,Building Description (OPA) and Building Description OPA -- same field? YES,
1,20,,Building Owner (1),Tax,extra_data,CBL,Building Owner (1) and Building Owner 1 -- same field? YES,
1,20,,Building Owner (2),Tax,extra_data,CBL,Building Owner (2) and Building Owner 2 -- same field?  YES,
1,20,,Building Owner 1,Tax,extra_data/Building Owner (1),CBL,Building Owner (1) and Building Owner 1 -- same field?  YES,
1,20,,Building Owner 2,Tax,extra_data/Building Owner (2),CBL,Building Owner (2) and Building Owner 2 -- same field?  YES,
1,20,,City Designated Property Type,Tax,extra_data,CBL,Tax - confirmed with Rupal,
1,20,,Contact Email,Tax,extra_data,CBL,Tax - confirmed with Rupal,
1,20,,Contact Owner 2016,Tax,extra_data/Contact Owner? 2016,CBL,Contact Owner 2016 and Contact Owner? 2016 -- same field? YES,
1,20,,Contact Owner? 2016,Tax,extra_data,CBL,Contact Owner 2016 and Contact Owner? 2016 -- same field? YES - USE THIS ONE,
1,20,,Council District,Tax,district,CBL,Set to Tax -- waiting for confirmation from Rupal,
1,20,,Data Issues 2015,Tax,extra_data,CBL,,
1,20,,Data Issues 2016,Tax,extra_data,CBL,,
1,20,,Date Issue Resolved 2016,Tax,extra_data,CBL,,
1,20,,Email,Tax,extra_data,CBL,Not used per Rupal,
1,20,,Email 1,Tax,extra_data,CBL,Not used per Rupal,
1,20,,Individually Contact,Tax,extra_data,CBL,,
1,20,,Mailing Address,Tax,extra_data,CBL,Set to Tax -- waiting for confirmation from Rupal,
1,20,,Mailing City,Tax,extra_data,CBL,Set to Tax -- waiting for confirmation from Rupal,
1,20,,Mailing Name 1,Tax,extra_data,CBL,Set to Tax -- waiting for confirmation from Rupal,
1,20,,Mailing Name 2,Tax,extra_data,CBL,Set to Tax -- waiting for confirmation from Rupal,
1,20,,Mailing Zip Code,Tax,extra_data,CBL,Set to Tax -- waiting for confirmation from Rupal,
1,20,,Notes,Tax,extra_data,CBL,,
1,20,,Notes,Tax,extra_data,CBL,,
1,20,,OPA Number,Tax,extra_data,CBL,,
1,20,,Returned Letters 2015,Tax,extra_data,CBL,,
1,20,,Reported Square Footage,Tax,extra_data,CBL,,
1,20,,Send Violation Notices?,Tax,extra_data,CBL,,
1,20,,Square Footage (OPA),Tax,extra_data,,Square Footage (OPA) and Square Footage OPA are the same field - YES,
1,20,,Square Footage OPA,Tax,extra_data/Square Footage (OPA),CBL,Square Footage (OPA) and Square Footage OPA are the same field - YES,
1,20,,Square Footage OPA,Tax,extra_data/zippy,CBL,Square Footage (OPA) and Square Footage OPA are the same field - YES,
1,20,,2nd Largest Property Use - Gross Floor Area (ft2),Property,extra_data,PM,,
1,20,,2nd Largest Property Use Type,Property,extra_data,PM,,
1,20,,3rd Largest Property Use Type,Property,extra_data,PM,,
1,20,,3rd Largest Property Use Type - Gross Floor Area (ft2),Property,extra_data,PM,,
1,20,,Adult Education - Gross Floor Area (ft2),Property,extra_data,PM,,
1,20,,Alert - Data Center Does Not Have An IT Meter,Property,extra_data,PM,,
1,20,,Alert - Gross Floor Area Is 0 Ft2,Property,extra_data,PM,,
1,20,,Alert - Individual Monthly Meter Entry Is More Than 65 Days Long,Property,extra_data,PM,,
1,20,,Alert - Meter Has Gaps,Property,extra_data,PM,,
1,20,,Alert - Meter Has Less Than 12 Full Calendar Months Of Data,Property,extra_data,PM,,
1,20,,Alert - Meter Has Overlaps,Property,extra_data,PM,,
1,20,,Alert - No Meters Are Associated With This Property,Property,extra_data,PM,,
1,20,,Alert - Property Has No Uses,Property,extra_data,PM,,
1,20,,Ambulatory Surgical Center - Gross Floor Area (ft2),Property,extra_data,PM,,
1,20,,Aquarium - Gross Floor Area (ft2),Property,extra_data,PM,,
1,20,,Automobile Dealership - Gross Floor Area (ft2),Property,extra_data,PM,,
1,20,,Avoided Emissions - Onsite Green Power (Metric Tons CO2e),Property,extra_data,PM,,
1,20,,Bank Branch - Gross Floor Area (ft2),Property,extra_data,PM,,
1,20,,Bar/Nightclub - Gross Floor Area (ft2),Property,extra_data,PM,,
1,20,,Barracks- Gross Floor Area (ft2),Property,extra_data,PM,,
1,20,,Bowling Alley - Gross Floor Area (ft2),Property,extra_data,PM,,
1,20,,Casino - Gross Floor Area (ft2),Property,extra_data,PM,,
1,20,,Coal - Anthracite Use (kBtu),Property,extra_data,PM,,
1,20,,Coal - Bituminous Use (kBtu),Property,extra_data,PM,,
1,20,,Coke Use (kBtu),Property,extra_data,PM,,
1,20,,College/University - Gross Floor Area (ft2),Property,extra_data,PM,,
1,20,,Convenience Store With Gas Station - Gross Floor Area (ft2),Property,extra_data,PM,,
1,20,,Convenience Store Without Gas Station - Gross Floor Area (ft2),Property,extra_data,PM,,
1,20,,Convention Center - Gross Floor Area (ft2),Property,extra_data,PM,,
1,20,,Courthouse - Gross Floor Area (ft2),Property,extra_data,PM,,
1,20,,Data Center - Gross Floor Area (ft2),Property,extra_data,PM,,
1,20,,Data Center - IT Equipment Input Meter (kWh),Property,extra_data,PM,,
1,20,,Data Center - IT Site Energy (kWh),Property,extra_data,PM,,
1,20,,Data Center - IT Source Energy (kBtu),Property,extra_data,PM,,
1,20,,Data Center - National Median PUE,Property,extra_data,PM,,
1,20,,Data Center - PDU Input Meter (kWh),Property,extra_data,PM,,
1,20,,Data Center - PDU Output Meter (kWh),Property,extra_data,PM,,
1,20,,Data Center - PUE,Property,extra_data,PM,,
1,20,,Data Quality Checker - Date Run,Property,extra_data,PM,,
1,20,,Data Quality Checker Run?,Property,extra_data,PM,,
1,20,,Date Property Last Modified,Property,extra_data,PM,,
1,20,,Default Data Flag - Bank Branch,Property,extra_data,PM,,
1,20,,Default Data Flag - Barracks,Property,extra_data,PM,,
1,20,,Default Data Flag - Courthouse,Property,extra_data,PM,,
1,20,,Default Data Flag - Data Center,Property,extra_data,PM,,
1,20,,Default Data Flag - Distribution Center,Property,extra_data,PM,,
1,20,,Default Data Flag - Financial Office,Property,extra_data,PM,,
1,20,,Default Data Flag - Hospital (General Medical & Surgical),Property,extra_data,PM,,
1,20,,Default Data Flag - Hotel,Property,extra_data,PM,,
1,20,,Default Data Flag - K-12 School,Property,extra_data,PM,,
1,20,,Default Data Flag - Medical Office,Property,extra_data,PM,,
1,20,,Default Data Flag - Multifamily,Property,extra_data,PM,,
1,20,,Default Data Flag - Non-Refrigerated Warehouse,Property,extra_data,PM,,
1,20,,Default Data Flag - Office,Property,extra_data,PM,,
1,20,,Default Data Flag - Refrigerated Warehouse,Property,extra_data,PM,,
1,20,,Default Data Flag - Residence Hall/Dormitory,Property,extra_data,PM,,
1,20,,Default Data Flag - Retail Store,Property,extra_data,PM,,
1,20,,Default Data Flag - Senior Care Community,Property,extra_data,PM,,
1,20,,Default Data Flag - Supermarket/Grocery Store,Property,extra_data,PM,,
1,20,,Default Data Flag - Wastewater Treatment Plant,Property,extra_data,PM,,
1,20,,Default Data Flag - Wholesale Club/Supercenter,Property,extra_data,PM,,
1,20,,Default Data Flag - Worship Facility,Property,extra_data,PM,,
1,20,,Default Values,Property,extra_data,PM,,
1,20,,Diesel #2 Use (kBtu),Property,extra_data,PM,,
1,20,,% Difference From National Median Source EUI,Property,extra_data,PM,,
1,20,,% Difference From National Median Site EUI,Property,extra_data,PM,,
1,20,,Difference From National Median Site EUI,Property,extra_data,PM,,
1,20,,Difference From National Median Source EUI,Property,extra_data,PM,,
1,20,,Direct GHG Emissions (Metric Tons CO2e),Property,extra_data,PM,,
1,20,,Distribution Center - Gross Floor Area (ft2),Property,extra_data,PM,,
1,20,,District Chilled Water Use (kBtu),Property,extra_data,PM,,
1,20,,District Hot Water Use (kBtu),Property,extra_data,PM,,
1,20,,District Steam Use (kBtu),Property,extra_data,PM,,
1,20,,Electricity Use  Generated From Onsite Renewable Systems (kWh),Property,extra_data,PM,,
1,20,,Electricity Use  Generated From Onsite Renewable Systems And Exported (kWh),Property,extra_data,PM,,
1,20,,Electricity Use  Generated From Onsite Renewable Systems And Used Onsite (kBtu),Property,extra_data,PM,,
1,20,,Electricity Use  Generated From Onsite Renewable Systems And Used Onsite (kWh),Property,extra_data,PM,,
1,20,,Electricity Use - Grid Purchase (kBtu),Property,extra_data,PM,,
1,20,,Electricity Use - Grid Purchase (kWh),Property,extra_data,PM,,
1,20,,Electricity Use - Grid Purchase And Generated From Onsite Renewable Systems (kBtu),Property,extra_data,PM,,
1,20,,Electricity Use - Grid Purchase And Generated From Onsite Renewable Systems (kWh),Property,extra_data,PM,,
1,20,,Enclosed Mall - Gross Floor Area (ft2),Property,extra_data,PM,,
1,20,,Energy Baseline Date,Property,extra_data,PM,,
1,20,,Energy Current Date,Property,extra_data,PM,,
1,20,,ENERGY STAR Certification - Last Approval Date,Property,extra_data,PM,,
1,20,,ENERGY STAR Certification - Year(s) Certified,Property,extra_data,PM,,
1,20,,Estimated Data Flag - District Steam,Property,extra_data,PM,,
1,20,,Estimated Data Flag - Electricity (Grid Purchase),Property,extra_data,PM,,
1,20,,Estimated Data Flag - Fuel Oil (No. 2),Property,extra_data,PM,,
1,20,,Estimated Data Flag - Municipally Supplied Potable Water: Combined Indoor/Outdoor Or Other Use,Property,extra_data,PM,,
1,20,,Estimated Data Flag - Municipally Supplied Potable Water: Mixed Indoor/Outdoor Use,Property,extra_data,PM,,
1,20,,Estimated Data Flag - Natural Gas,Property,extra_data,PM,,
1,20,,Estimated Values,Property,extra_data,PM,,
1,20,,Estimated Values - Energy,Property,extra_data,PM,,
1,20,,Estimated Values - Water,Property,extra_data,PM,,
1,20,,Fast Food Restaurant - Gross Floor Area (ft2),Property,extra_data,PM,,
1,20,,Federal Agency/Department,Property,extra_data,PM,,
1,20,,Federal Region/Sub-Department,Property,extra_data,PM,,
1,20,,Financial Office - Gross Floor Area (ft2),Property,extra_data,PM,,
1,20,,Fire Station - Gross Floor Area (ft2),Property,extra_data,PM,,
1,20,,Fitness Center/Health Club/Gym - Gross Floor Area (ft2),Property,extra_data,PM,,
1,20,,Food Sales - Gross Floor Area (ft2),Property,extra_data,PM,,
1,20,,Food Service - Gross Floor Area (ft2),Property,extra_data,PM,,
1,20,,Fuel Oil #1 Use (kBtu),Property,extra_data,PM,,
1,20,,Fuel Oil #2 Use (kBtu),Property,extra_data,PM,,
1,20,,Fuel Oil #4 Use (kBtu),Property,extra_data,PM,,
1,20,,Fuel Oil #5 & 6 Use (kBtu),Property,extra_data,PM,,
1,20,,Hospital (General Medical & Surgical) - Gross Floor Area (ft2),Property,extra_data,PM,,
1,20,,Hotel - Gross Floor Area (ft2),Property,extra_data,PM,,
1,20,,Ice/Curling Rink - Gross Floor Area (ft2),Property,extra_data,PM,,
1,20,,Indirect GHG Emissions (Metric Tons CO2e),Property,extra_data,PM,,
1,20,,Indoor Arena - Gross Floor Area (ft2),Property,extra_data,PM,,
1,20,,Indoor Water Use (All Water Sources) (kgal),Property,extra_data,PM,,
1,20,,K-12 School - Gross Floor Area (ft2),Property,extra_data,PM,,
1,20,,Kerosene Use (kBtu),Property,extra_data,PM,,
1,20,,Laboratory - Gross Floor Area (ft2),Property,extra_data,PM,,
1,20,,Largest Property Use Type,Property,extra_data,PM,,
1,20,,Largest Property Use Type - Gross Floor Area (ft2),Property,extra_data,PM,,
1,20,,Library - Gross Floor Area (ft2),Property,extra_data,PM,,
1,20,,Lifestyle Center - Gross Floor Area (ft2),Property,extra_data,PM,,
1,20,,Liquid Propane Use (kBtu),Property,extra_data,PM,,
1,20,,Mailing Center/Post Office - Gross Floor Area (ft2),Property,extra_data,PM,,
1,20,,Manufacturing/Industrial Plant - Gross Floor Area (ft2),Property,extra_data,PM,,
1,20,,Medical Office - Gross Floor Area (ft2),Property,extra_data,PM,,
1,20,,Metered Areas  (Water),Property,extra_data,PM,,
1,20,,Metered Areas (Energy),Property,extra_data,PM,,
1,20,,Movie Theater - Gross Floor Area (ft2),Property,extra_data,PM,,
1,20,,Multifamily Housing - Gross Floor Area (ft2),Property,extra_data,PM,,
1,20,,Municipally Supplied Potable Water - Mixed Indoor/Outdoor Use (kgal),Property,extra_data,PM,,
1,20,,Municipally Supplied Potable Water: Combined Indoor/Outdoor Or Other Use (kgal),Property,extra_data,PM,,
1,20,,Museum - Gross Floor Area (ft2),Property,extra_data,PM,,
1,20,,National Median ENERGY STAR Score,Property,extra_data,PM,,
1,20,,National Median Reference Property Type,Property,extra_data,PM,,
1,20,,National Median Site Energy Use (kBtu),Property,extra_data,PM,,
1,20,,National Median Site EUI (kBtu/ft2),Property,extra_data,PM,,
1,20,,National Median Source Energy Use (kBtu),Property,extra_data,PM,,
1,20,,National Median Source EUI (kBtu/ft2),Property,extra_data,PM,,
1,20,,Natural Gas Use (kBtu),Property,extra_data,PM,,
1,20,,Natural Gas Use (therms),Property,extra_data,PM,,
1,20,,Non-Refrigerated Warehouse - Gross Floor Area (ft2),Property,extra_data,PM,,
1,20,,Number of Buildings,Tax,number_properties,PM,,
1,20,,Occupancy,Property,extra_data,PM,,
1,20,,Office - Gross Floor Area (ft2),Property,extra_data,PM,,
1,20,,On Behalf Of,Property,extra_data,PM,,
1,20,,Organization,Property,extra_data,PM,,
1,20,,Other - Education - Gross Floor Area (ft2),Property,extra_data,PM,,
1,20,,Other - Entertainment/Public Assembly - Gross Floor Area (ft2),Property,extra_data,PM,,
1,20,,Other - Lodging/Residential - Gross Floor Area (ft2),Property,extra_data,PM,,
1,20,,Other - Mall - Gross Floor Area (ft2),Property,extra_data,PM,,
1,20,,Other - Public Services - Gross Floor Area (ft2),Property,extra_data,PM,,
1,20,,Other - Recreation - Gross Floor Area (ft2),Property,extra_data,PM,,
1,20,,Other - Restaurant/Bar - Gross Floor Area (ft2),Property,extra_data,PM,,
1,20,,Other - Services - Gross Floor Area (ft2),Property,extra_data,PM,,
1,20,,Other - Specialty Hospital - Gross Floor Area (ft2),Property,extra_data,PM,,
1,20,,Other - Stadium - Gross Floor Area (ft2),Property,extra_data,PM,,
1,20,,Other - Technology/Science - Gross Floor Area (ft2),Property,extra_data,PM,,
1,20,,Other Use (kBtu),Property,extra_data,PM,,
1,20,,Other Water Sources - Mixed Indoor/Outdoor Use (kgal),Property,extra_data,PM,,
1,20,,Other Water Sources: Combined Indoor/Outdoor Or Other Use (kgal),Property,extra_data,PM,,
1,20,,Outreach,Tax,extra_data,PM,,
1,20,,Outdoor Water Use (All Water Sources) (kgal),Property,extra_data,PM,,
1,20,,Outpatient Rehabilitation/Physical Therapy - Gross Floor Area (ft2),Property,extra_data,PM,,
1,20,,Parent Property Id,Property,pm_parent_property_id,,,
1,20,,Parent Property Name,Property,extra_data,,,
1,20,,Parking - Gross Floor Area (ft2),Property,extra_data,PM,,
1,20,,Percent Better than National Median Site EUI,Property,extra_data,PM,,
1,20,,Percent Better than National Median Source EUI,Property,extra_data,PM,,
1,20,,Performing Arts - Gross Floor Area (ft2),Property,extra_data,PM,,
1,20,,"Personal Services (Health/Beauty, Dry Cleaning, Etc.) - Gross Floor Area (ft2)",Property,extra_data,PM,,
1,20,,Philadelphia Building ID,Tax,jurisdiction_tax_lot_id,PM,"This is entered by user into PM data -- but this same info is also in Tax Lot ID, so keep in extra data for now. Email Rupal about it.",
1,20,,Police Station - Gross Floor Area (ft2),Property,extra_data,PM,,
1,20,,Pre-school/Daycare - Gross Floor Area (ft2),Property,extra_data,PM,,
1,20,,Primary Property Type - EPA Calculated,Property,extra_data,PM,,
1,20,,Prison/Incarceration - Gross Floor Area (ft2),Property,extra_data,PM,,
1,20,,Propane Use (kBtu),Property,extra_data,PM,,
1,20,,Property Data Administrator,Property,extra_data,PM,,
1,20,,Property Data Administrator - Email,Property,extra_data,PM,,
1,20,,Property Floor Area (Building(s)) (ft2),Property,extra_data,PM,,
1,20,,Property Floor Area (Parking) (ft2),Property,gross_floor_area,PM,Should be mapped as Gross Floor Area per Rupal,
1,20,,Property GFA - EPA Calculated (Buildings And Parking) (ft2),Property,extra_data,PM,,
1,20,,Property GFA - EPA Calculated (Parking) (ft2),Property,extra_data,PM,,
1,20,,Property Use Detail Alerts,Property,extra_data,PM,,
1,20,,Refrigerated Warehouse - Gross Floor Area (ft2),Property,extra_data,PM,,
1,20,,"Repair Services (Vehicle, Shoe, Locksmith, Etc.) - Gross Floor Area (ft2)",Property,extra_data,PM,,
1,20,,Residence Hall/Dormitory - Gross Floor Area (ft2),Property,extra_data,PM,,
1,20,,Restaurant - Gross Floor Area (ft2),Property,extra_data,PM,,
1,20,,Retail Store - Gross Floor Area (ft2),Property,extra_data,PM,,
1,20,,Roller Rink - Gross Floor Area (ft2),Property,extra_data,PM,,
1,20,,Self-Storage Facility - Gross Floor Area (ft2),Property,extra_data,PM,,
1,20,,Senior Care Community - Gross Floor Area (ft2),Property,extra_data,PM,,
1,20,,Service and Product Provider,Property,extra_data,PM,,
1,20,,Site Energy Use (kBtu),Property,extra_data,PM,,
1,20,,Site EUI (kBtu/ft2),Property,site_eui,PM,"didn't get mapped properly - Per Rupal, she wanted the Units in the field name -- we should put this into the header automatically, not as part of the field name",
1,20,,Social/Meeting Hall - Gross Floor Area (ft2),Property,extra_data,PM,,
1,20,,Source Energy Use (kBtu),Property,extra_data,PM,,
1,20,,Source EUI (kBtu/ft2),Property,source_eui,PM,didn't get mapped properly,
1,20,,Stadium (Closed) - Gross Floor Area (ft2),Property,extra_data,PM,,
1,20,,Stadium (Open) - Gross Floor Area (ft2),Property,extra_data,PM,,
1,20,,Strip Mall - Gross Floor Area (ft2),Property,extra_data,PM,,
1,20,,Supermarket/Grocery - Gross Floor Area (ft2),Property,extra_data,PM,,
1,20,,Swimming Pool - Approximate Pool Size,Property,extra_data,PM,,
1,20,,Temporary Values,Property,extra_data,PM,,
1,20,,Total GHG Emissions (Metric Tons CO2e),Property,extra_data,PM,,
1,20,,Total GHG Emissions Intensity (kgCO2e/ft2),Property,extra_data,PM,,
1,20,,Transportation Terminal/Station - Gross Floor Area (ft2),Property,extra_data,PM,,
1,20,,Urgent Care/Clinic/Other Outpatient - Gross Floor Area (ft2),Property,extra_data,PM,,
1,20,,Veterinary Office - Gross Floor Area (ft2),Property,extra_data,PM,,
1,20,,Vocational School - Gross Floor Area (ft2),Property,extra_data,PM,,
1,20,,Water Alerts,Property,extra_data,PM,,
1,20,,Water Use (All Water Sources) (kgal),Property,extra_data,PM,,
1,20,,Water/Wastewater Site EUI (kBtu/gpd),Property,extra_data,PM,,
1,20,,Water/Wastewater Source EUI (kBtu/gpd),Property,extra_data,PM,,
1,20,,Weather Normalized Site Electricity (kWh),Property,extra_data,PM,,
1,20,,Weather Normalized Site Electricity Intensity (kWh/ft2),Property,extra_data,PM,,
1,20,,Weather Normalized Site Energy Use (kBtu),Property,extra_data,PM,,
1,20,,Weather Normalized Site Natural Gas Intensity (therms/ft2),Property,extra_data,PM,,
1,20,,Weather Normalized Site Natural Gas Use (therms),Property,extra_data,PM,,
1,20,,Weather Normalized Source Energy Use (kBtu),Property,extra_data,PM,,
1,20,,Wholesale Club/Supercenter- Gross Floor Area (ft2),Property,extra_data,PM,,
1,20,,Wood Use (kBtu),Property,extra_data,PM,,
1,20,,Worship Facility - Gross Floor Area (ft2),Property,extra_data,PM,,
1,20,,Zoo - Gross Floor Area (ft2),Property,extra_data,PM,,
,City of Berkeley - Home Energy Score data,,,,,,RM (6/21/2016): First cut at the fields is ready.  There is no Tax Parcel information in this data at this point.,
1,117,,Site Energy Intensity for all Fuels in Upgrade House  (kBtu/sq ft/yr),Property,extra_data
1,117,,Site Energy Intensity for all Fuels in Existing House (kBtu/sq ft/yr),Property,extra_data
1,117,,Source Energy in Existing House (Mbtu/yr),Property,extra_data
1,117,,Site Fuel Oil Use Current (gals/yr),Property,extra_data
1,117,,Source Energy for HVAC/DHW Existing (Mbtu/yr),Property,extra_data
1,117,,CO2 Emissions Upgrade (lbs),Property,extra_data
1,117,,Site Fuel Oil Use Upgrade (gals/yr),Property,extra_data
1,117,,Site Natural Gas Use Current(therms/yr),Property,extra_data
1,117,,Site Electricity Use Upgrade (kWh/yr),Property,extra_data
1,117,,Source Energy for Upgrade House (Mbtu/yr),Property,extra_data
1,117,,Site Cord Wood Use Current (#/yr),Property,extra_data
1,117,,Site Propane/LPG Use Upgrade(gals/yr),Property,extra_data
1,117,,Site Wood Pellet Use Upgrade (lbs/yr),Property,extra_data
1,117,,HVAC 1 Name,Property,extra_data
1,117,,Source Energy Intensity for all Fuels in Existing House (kBtu/sq ft/yr),Property,extra_data
1,117,,Site Electricity Use Current (kWh/yr),Property,extra_data
1,117,,CO2 Emissions Current (lbs),Property,extra_data
1,117,,Site Wood Pellet Use Current (lbs/yr),Property,extra_data
1,117,,Townhouse Exposed Walls,Property,extra_data
1,117,,Cooling Present,Property,extra_data
1,117,,Site Energy in Upgrade House (Mbtu/yr),Property,extra_data
1,117,,Utility Cost for Existing House,Property,extra_data
1,117,,Site Cord Wood Use Upgrade (#/yr),Property,extra_data
1,117,,Source Energy for HVAC/DHW Upgrade (Mbtu/yr),Property,extra_data
1,117,,Site Natural Gas Use Upgrade (therms/yr),Property,extra_data
1,117,,Site Energy in Existing House (Mbtu/yr),Property,extra_data
1,117,,Address,Property,extra_data
1,117,,Site Propane/LPG Use Current (gals/yr),Property,extra_data
1,117,,Utility Cost for Upgrade House,Property,extra_data
1,117,,Source Energy Intensity for all Fuels in Upgrade House  (kBtu/sq ft/yr),Property,extra_data
1,117,,Label Number,Property,home_energy_score_id,HES,This is a unique ID for every HES audit.,
1,117,,Building ID Number,Property,jurisdiction_property_id,HES,Building / Property ID -- may not always be unique,
1,117,,Air Sealing Present,Property,extra_data,HES,,
1,117,,Assessment Date,Property,extra_data,HES,,
1,117,,Assessment Type,Property,extra_data,HES,,
1,117,,Assessor ID Number,Property,extra_data,HES,,
1,117,,Base Cost,Property,extra_data,HES,,
1,117,,Bldg Orientation,Property,extra_data,HES,,
1,117,,Blower Door Test,Property,extra_data,HES,,
1,117,,Building air leakage,Property,extra_data,HES,,
1,117,,carbon_base,Property,extra_data,HES,,
1,117,,carbon_package,Property,extra_data,HES,,
1,117,,Ceiling1 Construction,Property,extra_data,HES,,
1,117,,Ceiling2 Construction,Property,extra_data,HES,,
1,117,,Comments,Property,extra_data,HES,,
1,117,,Cooling Refrigerant,Property,extra_data,HES,,
1,117,,DHW EF,Property,extra_data,HES,,
1,117,,DHW Eff Method,Property,extra_data,HES,,
1,117,,DHW Fuel,Property,extra_data,HES,,
1,117,,DHW Type,Property,extra_data,HES,,
1,117,,DHW Yr Purchased,Property,extra_data,HES,,
1,117,,Domestic Hot Water Category,Property,extra_data,HES,,
1,117,,Floor1 Area,Property,extra_data,HES,,
1,117,,Floor1 Assembly Code,Property,extra_data,HES,,
1,117,,Floor1 Names,Property,extra_data,HES,,
1,117,,Floor2 Area,Property,extra_data,HES,,
1,117,,Floor2 Assembly Code,Property,extra_data,HES,,
1,117,,Floor2 Foundation Type,Property,extra_data,HES,,
1,117,,Floor2 Name,Property,extra_data,HES,,
1,117,,Floors Above Grade,Property,extra_data,HES,,
1,117,,Floor-to-Ceiling Height,Property,extra_data,HES,,
1,117,,Footprint Shape,Property,extra_data,HES,,
1,117,,Foundation1 Construction Type,Property,extra_data,HES,,
1,117,,Foundation1 Insulation Condition,Property,extra_data,HES,,
1,117,,Foundation2 Insulation Condition,Property,extra_data,HES,,
1,117,,front.wall_assembly_code,Property,extra_data,HES,,
1,117,,Heating Fuel,Property,extra_data,HES,,
1,117,,HVAC 1 % of House Served,Property,extra_data,HES,,
1,117,,HVAC 1 Cooling Efficiency Method,Property,extra_data,HES,,
1,117,,HVAC 1 Cooling Efficiency Value,Property,extra_data,HES,,
1,117,,HVAC 1 Cooling Type,Property,extra_data,HES,,
1,117,,HVAC 1 Cooling Yr Installed,Property,extra_data,HES,,
1,117,,HVAC 1 Efficiency Value,Property,extra_data,HES,,
1,117,,HVAC 1 Heating Efficiency Method,Property,extra_data,HES,,
1,117,,HVAC 1 Heating Type,Property,extra_data,HES,,
1,117,,HVAC 1 Heating Yr Installed,Property,extra_data,HES,,
1,117,,HVAC 2 % of House Served,Property,extra_data,HES,,
1,117,,HVAC 2 Cooling Efficiency Value,Property,extra_data,HES,,
1,117,,HVAC 2 Cooling method,Property,extra_data,HES,,
1,117,,HVAC 2 Cooling Type,Property,extra_data,HES,,
1,117,,HVAC 2 Cooling Yr Installed,Property,extra_data,HES,,
1,117,,HVAC 2 Heating Efficiency Method,Property,extra_data,HES,,
1,117,,HVAC 2 Heating Efficiency Value,Property,extra_data,HES,,
1,117,,HVAC 2 Heating fuel primary,Property,extra_data,HES,,
1,117,,HVAC 2 Heating Type,Property,extra_data,HES,,
1,117,,HVAC 2 Heating Yr Installed,Property,extra_data,HES,,
1,117,,HVAC 2 Name,Property,extra_data,HES,,
1,117,,hvac.0.hvac_name,Property,extra_data,HES,,
1,117,,HVAC1 Duct 1 Sealed,Property,extra_data,HES,,
1,117,,HVAC1 Duct1 %,Property,extra_data,HES,,
1,117,,HVAC1 Duct1 Insulated,Property,extra_data,HES,,
1,117,,HVAC1 Duct1 Location,Property,extra_data,HES,,
1,117,,HVAC1 Duct2 %,Property,extra_data,HES,,
1,117,,HVAC1 Duct2 Insulated,Property,extra_data,HES,,
1,117,,HVAC1 Duct2 Locatiion,Property,extra_data,HES,,
1,117,,HVAC1 Duct2 Sealed,Property,extra_data,HES,,
1,117,,HVAC1 Duct3 %,Property,extra_data,HES,,
1,117,,HVAC1 Duct3 Insulated,Property,extra_data,HES,,
1,117,,HVAC1 Duct3 Location,Property,extra_data,HES,,
1,117,,HVAC1 Duct3 Sealed,Property,extra_data,HES,,
1,117,,HVAC2 Duct 1 Location,Property,extra_data,HES,,
1,117,,HVAC2 Duct 2 Location,Property,extra_data,HES,,
1,117,,HVAC2 Duct1 %,Property,extra_data,HES,,
1,117,,HVAC2 Duct1 Insulated,Property,extra_data,HES,,
1,117,,HVAC2 Duct1 Sealed,Property,extra_data,HES,,
1,117,,HVAC2 Duct2 %,Property,extra_data,HES,,
1,117,,HVAC2 Duct2 Insulated,Property,extra_data,HES,,
1,117,,HVAC2 Duct2 Sealed,Property,extra_data,HES,,
1,117,,HVAC2 Duct3 %,Property,extra_data,HES,,
1,117,,HVAC2 Duct3 Insulated,Property,extra_data,HES,,
1,117,,HVAC2 Duct3 Location,Property,extra_data,HES,,
1,117,,HVAC2 Duct3 Sealed,Property,extra_data,HES,,
1,117,,Initial Score,Property,extra_data,HES,,
1,117,,Label Date,Property,extra_data,HES,,
1,117,,Number of Bedrooms,Property,extra_data,HES,,
1,117,,Package Estimated Cost Savings,Property,extra_data,HES,,
1,117,,Recommended: Central Air Conditioner,Property,extra_data,HES,,
1,117,,Recommended: Pool Pump,Property,extra_data,HES,,
1,117,,Recommended: Attic Insulation and Air Sealing,Property,extra_data,HES,,
1,117,,Recommended: Floor Insulation,Property,extra_data,HES,,
1,117,,Recommended: Central Gas Furnace,Property,extra_data,HES,,
1,117,,Recommended: Gas On-Demand Water Heater,Property,extra_data,HES,,
1,117,,Recommended: Gas Storage Water Heater,Property,extra_data,HES,,
1,117,,Recommended: Fireplace Door/Damper,Property,extra_data,HES,,
1,117,,Recommended: Duct Repair,Property,extra_data,HES,,
1,117,,Recommended: Whole Building Air Sealing,Property,extra_data,HES,,
1,117,,Recommended: Natural Gas Wall Heater or Ductless Heat Pump,Property,extra_data,HES,,
1,117,,Recommended: Wall Insulation,Property,extra_data,HES,,
1,117,,Roof 1 Name,Property,extra_data,HES,,
